Date,Time,Name,Amount,Location,Zip,Balance,Fraud
2031-05-10,13:30:00,McDonald's,-5.16,Winter Park FL,32789,4465.88,0
2031-05-10,10:52:00,Pep Boys,-133.74,Oviedo FL,32765,4332.14,0
2031-05-10,23:08:00,Fraud,-1978.15,Charleston SC,95404,2353.99,1
2031-05-10,16:33:00,Whole Foods,-72.02,Orlando FL,32816,4260.12,0
2031-05-11,12:43:00,Target,-59.43,Winter Park FL,32789,4200.69,0
2031-05-11,21:49:00,McDonald's,-39.66,Winter Park FL,32789,4161.03,0
2031-05-11,08:26:00,McDonald's,-17.66,Oviedo FL,32765,4143.37,0
2031-05-11,15:37:00,Magic the Gathering,-2965.11,Tokyo JP,51513,1178.26,1
2031-05-12,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6143.37,0
2031-05-12,12:32:00,Concert Tickets,-34.62,Winter Park FL,32789,6108.75,0
2031-05-13,10:34:00,Exxon,-47.37,Orlando FL,32816,6061.38,0
2031-05-13,10:03:00,Jiffy Lube,-349.24,Oviedo FL,32765,5712.14,0
2031-05-14,05:24:00,Onlyfans,-2546.86,Pyongyang NK,29667,3165.28,1
2031-05-14,21:59:00,Pep Boys,-71.48,Winter Park FL,32789,5640.66,0
2031-05-14,16:17:00,Burger King,-34.93,Oviedo FL,32765,5605.73,0
2031-05-16,20:14:00,Subway,-36.55,Winter Park FL,32789,5569.18,0
2031-05-16,09:01:00,Pawn Stars,-1333.06,Anchorage AL,44572,4236.12,1
2031-05-16,19:03:00,Netflix,-57.42,Orlando FL,32816,5511.76,0
2031-05-17,13:05:00,Impractical Jokers,-2557.63,Pyongyang NK,26860,2954.13,1
2031-05-17,11:30:00,Trader Joe's,-57.07,Orlando FL,32816,5454.69,0
2031-05-17,03:51:00,IBM,-808.3,Charleston SC,45622,4646.39,1
2031-05-18,19:23:00,Target,-62.54,Winter Park FL,32789,5392.15,0
2031-05-18,17:23:00,Starbucks,-32.4,Winter Park FL,32789,5359.75,0
2031-05-19,18:32:00,Dollar Tree,-28.24,Winter Park FL,32789,5331.51,0
2031-05-19,21:53:00,Amazon,-24.76,Winter Park FL,32789,5306.75,0
2031-05-19,11:54:00,Walgreens,-8.09,Oviedo FL,32765,5298.66,0
2031-05-20,16:33:00,Midas,-81.58,Oviedo FL,32765,5217.08,0
2031-05-20,20:52:00,Subway,-38.81,Winter Park FL,32789,5178.27,0
2031-05-20,15:19:00,Fraud,-1513.03,Charleston SC,73972,3665.24,1
2031-05-20,20:26:00,Concert Tickets,-50.6,Oviedo FL,32765,5127.67,0
2031-05-21,08:09:00,Concert Tickets,-33.84,Oviedo FL,32765,5093.83,0
2031-05-22,12:03:00,Chevron,-13.54,Winter Park FL,32789,5080.29,0
2031-05-24,14:02:00,Walmart,-11.69,Oviedo FL,32765,5068.6,0
2031-05-24,16:18:00,Burger King,-37.11,Winter Park FL,32789,5031.49,0
2031-05-24,12:02:00,Magic the Gathering,-1281.82,London EN,74149,3749.67,1
2031-05-24,19:36:00,Best Buy,-10.52,Orlando FL,32816,5020.97,0
2031-05-25,17:06:00,Amazon,-62.37,Winter Park FL,32789,4958.6,0
2031-05-25,09:36:00,Chevron,-11.99,Orlando FL,32816,4946.61,0
2031-05-25,14:14:00,Dollar Tree,-45.53,Orlando FL,32816,4901.08,0
2031-05-26,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6901.08,0
2031-05-26,11:45:00,Starbucks,-46.45,Orlando FL,32816,6854.63,0
2031-05-26,17:35:00,Burger King,-36.75,Oviedo FL,32765,6817.88,0
2031-05-28,19:00:00,Dollar Tree,-85.97,Oviedo FL,32765,6731.91,0
2031-05-28,21:44:00,Amazon,-236.36,Winter Park FL,32789,6495.55,0
2031-05-28,15:54:00,Burger King,-42.73,Orlando FL,32816,6452.82,0
2031-05-28,04:53:00,Accelerators,-1124.31,Los Angeles CA,75366,5328.51,1
2031-05-29,18:29:00,Trader Joe's,-110.01,Orlando FL,32816,6342.81,0
2031-05-30,08:32:00,Netflix,-42.3,Orlando FL,32816,6300.51,0
2031-05-30,21:16:00,Starbucks,-40.21,Winter Park FL,32789,6260.3,0
2031-05-31,15:45:00,Netflix,-89.61,Oviedo FL,32765,6170.69,0
2031-06-01,09:00:00,Rent,-960.0,Oviedo FL,32765,5210.69,0
2031-06-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,5013.23,0
2031-06-01,09:00:00,Car,-300.0,Oviedo FL,32765,4713.23,0
2031-06-04,20:11:00,Amusement Park,-44.01,Winter Park FL,32789,4669.22,0
2031-06-04,13:41:00,Pep Boys,-141.46,Orlando FL,32816,4527.76,0
2031-06-04,12:10:00,Jiffy Lube,-124.29,Oviedo FL,32765,4403.47,0
2031-06-05,08:54:00,Dollar Tree,-45.44,Orlando FL,32816,4358.03,0
2031-06-06,14:44:00,Movie Theater,-34.3,Oviedo FL,32765,4323.73,0
2031-06-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,4311.74,0
2031-06-07,09:00:00,Internet,-70.89,Oviedo FL,32765,4240.85,0
2031-06-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,4220.85,0
2031-06-07,16:36:00,Walmart,-68.92,Orlando FL,32816,4151.93,0
2031-06-07,10:16:00,Walgreens,-37.32,Oviedo FL,32765,4114.61,0
2031-06-09,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6114.61,0
2031-06-09,20:42:00,Dollar Tree,-28.76,Oviedo FL,32765,6085.85,0
2031-06-10,18:41:00,Servicenow,-865.41,Honolulu HI,11204,5220.44,1
2031-06-10,16:47:00,Best Buy,-89.61,Oviedo FL,32765,5996.24,0
2031-06-10,19:37:00,Impractical Jokers,-2036.77,Los Angeles CA,50442,3959.47,1
2031-06-12,17:01:00,Pawn Stars,-2092.72,Pyongyang NK,81981,3903.52,1
2031-06-12,19:49:00,Kroger,-64.76,Oviedo FL,32765,5931.48,0
2031-06-12,10:51:00,Best Buy,-131.78,Orlando FL,32816,5799.7,0
2031-06-12,09:07:00,Five Below,-15.71,Orlando FL,32816,5783.99,0
2031-06-13,11:01:00,Walgreens,-16.72,Oviedo FL,32765,5767.27,0
2031-06-14,13:50:00,Burger King,-15.4,Orlando FL,32816,5751.87,0
2031-06-14,15:57:00,Target,-112.37,Orlando FL,32816,5639.5,0
2031-06-14,18:52:00,McDonald's,-6.25,Winter Park FL,32789,5633.25,0
2031-06-15,19:44:00,Concert Tickets,-44.66,Oviedo FL,32765,5588.59,0
2031-06-15,19:46:00,Whole Foods,-79.76,Winter Park FL,32789,5508.83,0
2031-06-15,18:26:00,Subway,-13.55,Orlando FL,32816,5495.28,0
2031-06-17,18:22:00,Movie Theater,-35.61,Orlando FL,32816,5459.67,0
2031-06-17,10:49:00,Best Buy,-55.99,Winter Park FL,32789,5403.68,0
2031-06-18,10:52:00,Subway,-37.83,Winter Park FL,32789,5365.85,0
2031-06-18,12:04:00,CVS,-39.71,Oviedo FL,32765,5326.14,0
2031-06-19,19:12:00,Fat Joe,-2452.32,Los Angeles CA,36176,2873.82,1
2031-06-19,20:18:00,Target,-92.63,Oviedo FL,32765,5233.51,0
2031-06-21,08:02:00,Amusement Park,-27.28,Winter Park FL,32789,5206.23,0
2031-06-23,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7206.23,0
2031-06-23,18:49:00,Burger King,-53.06,Winter Park FL,32789,7153.17,0
2031-06-23,17:49:00,Publix,-84.31,Orlando FL,32816,7068.86,0
2031-06-23,17:58:00,Burger King,-41.9,Winter Park FL,32789,7026.96,0
2031-06-24,08:14:00,Dollar Tree,-80.24,Orlando FL,32816,6946.72,0
2031-06-24,17:14:00,McDonald's,-37.63,Oviedo FL,32765,6909.09,0
2031-06-24,09:45:00,McDonald's,-19.42,Winter Park FL,32789,6889.67,0
2031-06-24,13:16:00,Servicenow,-1912.32,Pyongyang NK,11421,4977.35,1
2031-06-26,18:05:00,Best Buy,-246.28,Oviedo FL,32765,6643.39,0
2031-06-27,17:00:00,Monster Energy,-1870.69,Pittsburgh PA,70335,4772.7,1
2031-06-27,13:45:00,Walgreens,-33.66,Oviedo FL,32765,6609.73,0
2031-06-27,15:20:00,Shell,-21.91,Orlando FL,32816,6587.82,0
2031-06-29,18:10:00,Five Below,-77.06,Winter Park FL,32789,6510.76,0
2031-07-01,09:00:00,Rent,-960.0,Oviedo FL,32765,5550.76,0
2031-07-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,5353.3,0
2031-07-01,09:00:00,Car,-300.0,Oviedo FL,32765,5053.3,0
2031-07-01,14:23:00,Burger King,-34.56,Orlando FL,32816,5018.74,0
2031-07-02,14:51:00,McDonald's,-31.43,Orlando FL,32816,4987.31,0
2031-07-02,15:18:00,McDonald's,-10.94,Oviedo FL,32765,4976.37,0
2031-07-02,16:08:00,Starbucks,-10.2,Winter Park FL,32789,4966.17,0
2031-07-03,08:41:00,Burger King,-34.94,Oviedo FL,32765,4931.23,0
2031-07-03,00:55:00,Paypal,-2675.63,New York NY,39459,2255.6,1
2031-07-03,12:37:00,Target,-134.64,Winter Park FL,32789,4796.59,0
2031-07-04,10:51:00,Burger King,-35.64,Winter Park FL,32789,4760.95,0
2031-07-04,21:11:00,McDonald's,-39.88,Orlando FL,32816,4721.07,0
2031-07-04,11:28:00,Burger King,-32.51,Oviedo FL,32765,4688.56,0
2031-07-05,09:14:00,Target,-69.99,Winter Park FL,32789,4618.57,0
2031-07-06,19:57:00,Whole Foods,-43.22,Oviedo FL,32765,4575.35,0
2031-07-06,08:17:00,Fraud,-1746.51,Honolulu HI,68325,2828.84,1
2031-07-06,08:23:00,Pep Boys,-176.76,Orlando FL,32816,4398.59,0
2031-07-07,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6398.59,0
2031-07-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,6386.6,0
2031-07-07,09:00:00,Internet,-70.89,Oviedo FL,32765,6315.71,0
2031-07-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,6295.71,0
2031-07-07,16:33:00,McDonald's,-67.36,Oviedo FL,32765,6228.35,0
2031-07-07,18:07:00,Midas,-351.86,Oviedo FL,32765,5876.49,0
2031-07-07,19:52:00,Fat Joe,-1135.12,Los Angeles CA,41849,4741.37,1
2031-07-07,12:34:00,Concert Tickets,-11.92,Oviedo FL,32765,5864.57,0
2031-07-07,01:40:00,Impractical Jokers,-407.19,London EN,39010,5457.38,1
2031-07-08,14:43:00,Fat Joe,-2478.08,Tokyo JP,94147,3386.49,1
2031-07-08,13:39:00,Concert Tickets,-25.94,Winter Park FL,32789,5838.63,0
2031-07-09,14:41:00,Subway,-20.63,Oviedo FL,32765,5818.0,0
2031-07-09,15:36:00,AutoZone,-169.36,Orlando FL,32816,5648.64,0
2031-07-09,00:21:00,Servicenow,-2665.79,London EN,79492,2982.85,1
2031-07-09,21:31:00,Subway,-25.36,Oviedo FL,32765,5623.28,0
2031-07-10,14:26:00,Pawn Stars,-2039.45,Pyongyang NK,44536,3583.83,1
2031-07-10,12:22:00,McDonald's,-21.25,Winter Park FL,32789,5602.03,0
2031-07-10,08:39:00,Starbucks,-39.9,Winter Park FL,32789,5562.13,0
2031-07-11,19:15:00,Magic the Gathering,-1923.16,Los Angeles CA,98488,3638.97,1
2031-07-11,09:50:00,Shell,-17.95,Oviedo FL,32765,5544.18,0
2031-07-11,22:09:00,Magic the Gathering,-1357.43,Anchorage AL,43977,4186.75,1
2031-07-11,13:10:00,Chevron,-17.73,Oviedo FL,32765,5526.45,0
2031-07-14,08:06:00,Target,-132.5,Winter Park FL,32789,5393.95,0
2031-07-14,16:59:00,Movie Theater,-32.03,Winter Park FL,32789,5361.92,0
2031-07-14,16:57:00,Chevron,-24.74,Oviedo FL,32765,5337.18,0
2031-07-14,09:52:00,Fat Joe,-1269.85,New York NY,25875,4067.33,1
2031-07-15,17:04:00,Amazon,-59.42,Oviedo FL,32765,5277.76,0
2031-07-15,20:39:00,Amazon,-44.23,Orlando FL,32816,5233.53,0
2031-07-17,11:16:00,Exxon,-17.02,Winter Park FL,32789,5216.51,0
2031-07-17,10:24:00,Jiffy Lube,-93.54,Orlando FL,32816,5122.97,0
2031-07-17,15:45:00,Five Below,-42.78,Oviedo FL,32765,5080.19,0
2031-07-18,06:53:00,Pawn Stars,-999.19,Los Angeles CA,86147,4081.0,1
2031-07-18,17:01:00,Target,-28.68,Oviedo FL,32765,5051.51,0
2031-07-18,15:40:00,IBM,-1647.7,London EN,12562,3403.81,1
2031-07-18,14:26:00,Concert Tickets,-54.59,Orlando FL,32816,4996.92,0
2031-07-18,19:09:00,Concert Tickets,-48.05,Orlando FL,32816,4948.87,0
2031-07-19,13:08:00,CVS,-13.75,Oviedo FL,32765,4935.12,0
2031-07-20,11:36:00,CVS,-32.06,Winter Park FL,32789,4903.06,0
2031-07-20,18:58:00,Chevron,-22.74,Orlando FL,32816,4880.32,0
2031-07-20,20:11:00,Paypal,-369.77,New York NY,11868,4510.55,1
2031-07-20,15:18:00,Shell,-15.76,Oviedo FL,32765,4864.56,0
2031-07-20,22:33:00,Onlyfans,-1201.45,London EN,60368,3663.11,1
2031-07-21,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6864.56,0
2031-07-21,18:10:00,Target,-130.11,Oviedo FL,32765,6734.45,0
2031-07-21,14:08:00,Netflix,-99.13,Winter Park FL,32789,6635.32,0
2031-07-21,18:31:00,Subway,-17.8,Oviedo FL,32765,6617.52,0
2031-07-24,20:02:00,Onlyfans,-358.52,London EN,64570,6259.0,1
2031-07-25,21:05:00,Pawn Stars,-2340.66,Mexico City MC,77676,4276.86,1
2031-07-25,17:33:00,Amazon,-96.55,Winter Park FL,32789,6520.97,0
2031-07-26,20:05:00,McDonald's,-12.92,Oviedo FL,32765,6508.05,0
2031-07-26,17:24:00,Subway,-22.41,Winter Park FL,32789,6485.64,0
2031-07-26,20:19:00,Five Below,-51.84,Orlando FL,32816,6433.8,0
2031-07-27,15:09:00,Shell,-54.14,Winter Park FL,32789,6379.66,0
2031-07-27,16:37:00,Best Buy,-276.53,Oviedo FL,32765,6103.13,0
2031-07-27,21:36:00,Walmart,-266.6,Oviedo FL,32765,5836.53,0
2031-07-29,15:31:00,Walmart,-134.67,Orlando FL,32816,5701.86,0
2031-07-29,16:36:00,Starbucks,-21.53,Oviedo FL,32765,5680.33,0
2031-07-30,13:17:00,IBM,-846.3,London EN,65562,4834.03,1
2031-07-30,20:18:00,McDonald's,-10.82,Orlando FL,32816,5669.51,0
2031-07-31,08:58:00,Target,-94.81,Orlando FL,32816,5574.7,0
2031-07-31,17:09:00,Amusement Park,-47.34,Winter Park FL,32789,5527.36,0
2031-07-31,11:27:00,Target,-136.64,Oviedo FL,32765,5390.72,0
2031-08-01,09:00:00,Rent,-960.0,Oviedo FL,32765,4430.72,0
2031-08-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,4233.26,0
2031-08-01,09:00:00,Car,-300.0,Oviedo FL,32765,3933.26,0
2031-08-01,19:31:00,CVS,-23.61,Oviedo FL,32765,3909.65,0
2031-08-03,15:28:00,Magic the Gathering,-1395.81,Anchorage AL,68933,2513.84,1
2031-08-03,18:11:00,Netflix,-50.21,Orlando FL,32816,3859.44,0
2031-08-04,08:00:00,Paycheck,2000.0,Oviedo FL,32765,5859.44,0
2031-08-04,21:11:00,Target,-109.39,Oviedo FL,32765,5750.05,0
2031-08-04,21:05:00,CVS,-25.76,Orlando FL,32816,5724.29,0
2031-08-05,14:03:00,Walmart,-32.11,Oviedo FL,32765,5692.18,0
2031-08-05,16:10:00,Dollar Tree,-13.62,Orlando FL,32816,5678.56,0
2031-08-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5666.57,0
2031-08-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5595.68,0
2031-08-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5575.68,0
2031-08-07,14:48:00,Trader Joe's,-55.49,Orlando FL,32816,5520.19,0
2031-08-07,16:29:00,Publix,-86.27,Winter Park FL,32789,5433.92,0
2031-08-07,15:24:00,BP,-13.74,Orlando FL,32816,5420.18,0
2031-08-08,09:31:00,Burger King,-20.0,Orlando FL,32816,5400.18,0
2031-08-09,21:37:00,Trader Joe's,-71.05,Oviedo FL,32765,5329.13,0
2031-08-09,08:54:00,Burger King,-32.4,Winter Park FL,32789,5296.73,0
2031-08-10,14:34:00,Chevron,-16.42,Winter Park FL,32789,5280.31,0
2031-08-10,20:28:00,Exxon,-20.96,Winter Park FL,32789,5259.35,0
2031-08-10,15:50:00,Fraud,-2196.58,New York NY,86121,3062.77,1
2031-08-10,17:36:00,BP,-21.39,Orlando FL,32816,5237.96,0
2031-08-11,15:19:00,Shell,-16.73,Orlando FL,32816,5221.23,0
2031-08-11,11:15:00,Midas,-57.8,Winter Park FL,32789,5163.43,0
2031-08-11,14:56:00,Starbucks,-19.63,Orlando FL,32816,5143.8,0
2031-08-12,15:35:00,Movie Theater,-14.18,Winter Park FL,32789,5129.62,0
2031-08-12,15:24:00,Target,-108.43,Orlando FL,32816,5021.19,0
2031-08-13,12:59:00,Starbucks,-37.42,Winter Park FL,32789,4983.77,0
2031-08-13,16:38:00,Pep Boys,-93.06,Oviedo FL,32765,4890.71,0
2031-08-13,19:00:00,Walmart,-87.43,Winter Park FL,32789,4803.28,0
2031-08-15,15:49:00,Paypal,-796.85,Charleston SC,68383,4006.43,1
2031-08-15,20:36:00,Netflix,-59.92,Winter Park FL,32789,4743.36,0
2031-08-15,13:58:00,Best Buy,-81.35,Orlando FL,32816,4662.01,0
2031-08-15,14:57:00,Trader Joe's,-60.97,Winter Park FL,32789,4601.04,0
2031-08-16,17:09:00,Dollar Tree,-43.39,Orlando FL,32816,4557.65,0
2031-08-16,09:44:00,Starbucks,-12.11,Winter Park FL,32789,4545.54,0
2031-08-16,13:58:00,Subway,-8.58,Winter Park FL,32789,4536.96,0
2031-08-18,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6536.96,0
2031-08-18,16:25:00,Concert Tickets,-93.27,Orlando FL,32816,6443.69,0
2031-08-20,10:23:00,Starbucks,-61.51,Winter Park FL,32789,6382.18,0
2031-08-20,20:34:00,Movie Theater,-47.25,Oviedo FL,32765,6334.93,0
2031-08-21,20:37:00,Chevron,-52.64,Orlando FL,32816,6282.29,0
2031-08-21,11:36:00,Starbucks,-21.52,Winter Park FL,32789,6260.77,0
2031-08-21,13:38:00,Walgreens,-57.09,Orlando FL,32816,6203.68,0
2031-08-22,09:33:00,Burger King,-76.58,Orlando FL,32816,6127.1,0
2031-08-22,17:13:00,Starbucks,-23.78,Oviedo FL,32765,6103.32,0
2031-08-24,15:01:00,Chevron,-49.63,Winter Park FL,32789,6053.69,0
2031-08-24,05:59:00,Onlyfans,-1078.1,Groton CT,34165,4975.59,1
2031-08-24,18:08:00,Dollar Tree,-50.22,Orlando FL,32816,6003.47,0
2031-08-25,21:46:00,Walmart,-149.21,Orlando FL,32816,5854.26,0
2031-08-25,12:43:00,Pep Boys,-130.49,Winter Park FL,32789,5723.77,0
2031-08-25,12:20:00,Subway,-22.95,Oviedo FL,32765,5700.82,0
2031-08-26,10:18:00,Amusement Park,-41.68,Winter Park FL,32789,5659.14,0
2031-08-26,19:30:00,Five Below,-36.01,Winter Park FL,32789,5623.13,0
2031-08-28,19:59:00,Accelerators,-581.62,Charleston SC,48779,5041.51,1
2031-08-29,13:42:00,Walmart,-30.76,Winter Park FL,32789,5592.37,0
2031-08-29,18:52:00,Amazon,-88.82,Orlando FL,32816,5503.55,0
2031-08-30,08:36:00,AutoZone,-59.0,Orlando FL,32816,5444.55,0
2031-08-30,21:36:00,Burger King,-30.87,Winter Park FL,32789,5413.68,0
2031-08-31,11:39:00,Burger King,-6.12,Orlando FL,32816,5407.56,0
2031-08-31,13:03:00,IBM,-2044.19,Pittsburgh PA,38881,3363.37,1
2031-08-31,11:51:00,Amusement Park,-58.56,Winter Park FL,32789,5349.0,0
2031-09-01,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7349.0,0
2031-09-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6389.0,0
2031-09-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6191.54,0
2031-09-01,09:00:00,Car,-300.0,Oviedo FL,32765,5891.54,0
2031-09-01,13:34:00,Subway,-32.97,Oviedo FL,32765,5858.57,0
2031-09-01,11:21:00,McDonald's,-7.02,Orlando FL,32816,5851.55,0
2031-09-01,19:15:00,Onlyfans,-142.82,Anchorage AL,54704,5708.73,1
2031-09-02,08:18:00,Exxon,-12.58,Orlando FL,32816,5838.97,0
2031-09-03,14:27:00,Midas,-172.16,Winter Park FL,32789,5666.81,0
2031-09-03,09:33:00,Best Buy,-113.79,Orlando FL,32816,5553.02,0
2031-09-03,14:13:00,CVS,-49.63,Oviedo FL,32765,5503.39,0
2031-09-03,00:41:00,Lockheed Martin,-2996.38,Mexico City MC,23964,2507.01,1
2031-09-05,15:12:00,McDonald's,-17.28,Orlando FL,32816,5486.11,0
2031-09-06,16:57:00,Walmart,-141.41,Orlando FL,32816,5344.7,0
2031-09-06,21:48:00,Lockheed Martin,-752.69,Anchorage AL,37972,4592.01,1
2031-09-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5332.71,0
2031-09-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5261.82,0
2031-09-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5241.82,0
2031-09-08,08:20:00,Kroger,-93.93,Oviedo FL,32765,5147.89,0
2031-09-08,19:52:00,Netflix,-29.02,Oviedo FL,32765,5118.87,0
2031-09-08,15:50:00,Dollar Tree,-17.45,Winter Park FL,32789,5101.42,0
2031-09-10,17:40:00,Amusement Park,-28.15,Oviedo FL,32765,5073.27,0
2031-09-10,21:06:00,Target,-102.09,Oviedo FL,32765,4971.18,0
2031-09-12,14:32:00,Concert Tickets,-57.75,Orlando FL,32816,4913.43,0
2031-09-12,16:13:00,Chevron,-26.41,Oviedo FL,32765,4887.02,0
2031-09-12,16:42:00,McDonald's,-5.04,Oviedo FL,32765,4881.98,0
2031-09-13,12:30:00,Shell,-20.45,Orlando FL,32816,4861.53,0
2031-09-13,17:35:00,Movie Theater,-20.97,Orlando FL,32816,4840.56,0
2031-09-14,21:19:00,Burger King,-13.58,Oviedo FL,32765,4826.98,0
2031-09-14,07:27:00,Fraud,-1110.61,Tokyo JP,41380,3716.37,1
2031-09-15,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6826.98,0
2031-09-15,02:33:00,IBM,-1579.08,Anchorage AL,14808,5247.9,1
2031-09-15,20:46:00,Walgreens,-55.63,Orlando FL,32816,6771.35,0
2031-09-15,15:45:00,Burger King,-57.36,Orlando FL,32816,6713.99,0
2031-09-15,05:52:00,IBM,-1873.54,Groton CT,74189,4840.45,1
2031-09-16,19:44:00,Starbucks,-23.33,Orlando FL,32816,6690.66,0
2031-09-16,14:10:00,Five Below,-90.35,Winter Park FL,32789,6600.31,0
2031-09-16,20:27:00,Publix,-91.36,Oviedo FL,32765,6508.95,0
2031-09-17,10:04:00,McDonald's,-75.66,Winter Park FL,32789,6433.29,0
2031-09-17,20:48:00,McDonald's,-56.12,Oviedo FL,32765,6377.17,0
2031-09-17,10:59:00,CVS,-72.39,Winter Park FL,32789,6304.78,0
2031-09-18,15:48:00,Target,-89.76,Oviedo FL,32765,6215.02,0
2031-09-18,07:23:00,Onlyfans,-535.76,Mexico City MC,25968,5679.26,1
2031-09-18,15:02:00,Chevron,-34.98,Orlando FL,32816,6180.04,0
2031-09-19,17:49:00,Netflix,-30.51,Oviedo FL,32765,6149.53,0
2031-09-19,17:29:00,Chevron,-47.0,Winter Park FL,32789,6102.53,0
2031-09-19,12:19:00,Trader Joe's,-187.26,Orlando FL,32816,5915.27,0
2031-09-20,17:11:00,Burger King,-15.02,Winter Park FL,32789,5900.25,0
2031-09-20,09:16:00,Whole Foods,-74.74,Winter Park FL,32789,5825.51,0
2031-09-21,10:57:00,Chevron,-16.71,Winter Park FL,32789,5808.8,0
2031-09-21,19:12:00,Subway,-14.66,Orlando FL,32816,5794.14,0
2031-09-22,18:24:00,Starbucks,-29.81,Orlando FL,32816,5764.33,0
2031-09-22,09:54:00,Starbucks,-10.0,Orlando FL,32816,5754.33,0
2031-09-23,11:14:00,Movie Theater,-16.43,Oviedo FL,32765,5737.9,0
2031-09-23,14:52:00,Burger King,-38.43,Oviedo FL,32765,5699.47,0
2031-09-23,20:00:00,Amusement Park,-12.44,Oviedo FL,32765,5687.03,0
2031-09-23,12:51:00,IBM,-947.26,New York NY,93575,4739.77,1
2031-09-24,19:54:00,Subway,-23.52,Oviedo FL,32765,5663.51,0
2031-09-25,12:24:00,Amazon,-125.94,Orlando FL,32816,5537.57,0
2031-09-25,10:36:00,Subway,-20.15,Winter Park FL,32789,5517.42,0
2031-09-25,11:36:00,Movie Theater,-17.8,Orlando FL,32816,5499.62,0
2031-09-26,17:27:00,Burger King,-29.66,Winter Park FL,32789,5469.96,0
2031-09-26,02:17:00,Pawn Stars,-1627.54,London EN,60446,3842.42,1
2031-09-28,19:58:00,Whole Foods,-86.85,Oviedo FL,32765,5383.11,0
2031-09-28,11:39:00,Burger King,-23.16,Winter Park FL,32789,5359.95,0
2031-09-28,11:53:00,Amusement Park,-17.01,Oviedo FL,32765,5342.94,0
2031-09-29,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7342.94,0
2031-09-29,13:19:00,Target,-85.85,Oviedo FL,32765,7257.09,0
2031-09-30,10:58:00,Pep Boys,-184.54,Oviedo FL,32765,7072.55,0
2031-10-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6112.55,0
2031-10-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,5915.09,0
2031-10-01,09:00:00,Car,-300.0,Oviedo FL,32765,5615.09,0
2031-10-01,08:40:00,Burger King,-25.73,Oviedo FL,32765,5589.36,0
2031-10-01,20:36:00,IBM,-1913.49,Mexico City MC,50821,3675.87,1
2031-10-02,21:37:00,Subway,-14.64,Orlando FL,32816,5574.72,0
2031-10-02,21:20:00,Five Below,-32.13,Orlando FL,32816,5542.59,0
2031-10-02,12:18:00,Fat Joe,-2214.42,Tokyo JP,16707,3328.17,1
2031-10-02,17:33:00,Walgreens,-7.09,Winter Park FL,32789,5535.5,0
2031-10-03,17:47:00,Trader Joe's,-47.47,Winter Park FL,32789,5488.03,0
2031-10-03,16:19:00,Midas,-144.35,Winter Park FL,32789,5343.68,0
2031-10-04,18:37:00,Target,-111.11,Oviedo FL,32765,5232.57,0
2031-10-05,13:01:00,McDonald's,-39.5,Orlando FL,32816,5193.07,0
2031-10-05,15:26:00,Accelerators,-2982.76,Anchorage AL,39531,2210.31,1
2031-10-05,09:34:00,Concert Tickets,-49.31,Oviedo FL,32765,5143.76,0
2031-10-05,20:55:00,Fat Joe,-696.73,Charleston SC,68146,4447.03,1
2031-10-05,16:43:00,Burger King,-17.36,Winter Park FL,32789,5126.4,0
2031-10-06,20:02:00,Magic the Gathering,-2973.74,Los Angeles CA,59344,2152.66,1
2031-10-06,13:46:00,Chevron,-24.03,Winter Park FL,32789,5102.37,0
2031-10-06,11:56:00,BP,-14.58,Oviedo FL,32765,5087.79,0
2031-10-06,11:03:00,Amazon,-142.47,Winter Park FL,32789,4945.32,0
2031-10-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,4933.33,0
2031-10-07,09:00:00,Internet,-70.89,Oviedo FL,32765,4862.44,0
2031-10-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,4842.44,0
2031-10-07,17:19:00,Whole Foods,-61.35,Orlando FL,32816,4781.09,0
2031-10-07,19:59:00,Netflix,-40.62,Winter Park FL,32789,4740.47,0
